id_candidat,matieres_preferees,moyenne_scolaire,competences,centres_interet,projets,preferences_professionnelles,environnement_travail,parcours_cible
cand-000652,matiere_synthetique_3;matiere_synthetique_13;matiere_synthetique_8,14.71,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",finance,projet_personnel_tech,entrepreneuriat,teletravail,parcours-imticia
cand-000814,matiere_synthetique_3;matiere_synthetique_16,10.5,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",sante;design;management,,recherche,bureau,parcours-igglia
cand-000605,matiere_synthetique_9,13.87,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",finance,,recherche,terrain,parcours-isaia
cand-000340,matiere_synthetique_19;matiere_synthetique_7;matiere_synthetique_2,14.12,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 4}",finance,,recherche,terrain,parcours-isaia
cand-000466,matiere_synthetique_1,7.35,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 4}",informatique;robotique,,enseignement,bureau,parcours-isaia
cand-000991,matiere_synthetique_17,14.82,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 1}",agriculture,,salariat,teletravail,parcours-igglia
cand-000748,matiere_synthetique_14;matiere_synthetique_5;matiere_synthetique_2,6.4,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 4}",ecologie;design,,fonction_publique,teletravail,parcours-imticia
cand-000872,matiere_synthetique_16;matiere_synthetique_20,13.07,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",agriculture;robotique;finance,,entrepreneuriat,bureau,parcours-imticia
cand-000053,matiere_synthetique_18,14.03,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",sante;informatique;robotique,,recherche,terrain,parcours-igglia
cand-000724,matiere_synthetique_12;matiere_synthetique_8;matiere_synthetique_7,12.51,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 4}",sante;management;design,,salariat,bureau,parcours-igglia
cand-000344,matiere_synthetique_10;matiere_synthetique_16,13.04,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",tourisme;informatique;management,,salariat,teletravail,parcours-imticia
cand-000616,matiere_synthetique_19,7.79,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 4}",finance;sante,,entrepreneuriat,terrain,parcours-isaia
cand-000287,matiere_synthetique_12,9.0,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",tourisme,projet_personnel_tech,salariat,hybride,parcours-esiia
cand-000232,matiere_synthetique_4,8.96,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",ecologie;sante,projet_personnel_tech,recherche,bureau,parcours-isaia
cand-000438,matiere_synthetique_12;matiere_synthetique_15;matiere_synthetique_15,7.12,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",sante;informatique,,fonction_publique,teletravail,parcours-imticia
cand-000955,matiere_synthetique_11;matiere_synthetique_4,15.19,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",sante;informatique,,enseignement,terrain,parcours-igglia
cand-000518,matiere_synthetique_7;matiere_synthetique_10,7.47,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",robotique,,recherche,teletravail,parcours-esiia
cand-000649,matiere_synthetique_20,11.73,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 2}",ecologie,projet_personnel_tech,recherche,hybride,parcours-esiia
cand-000384,matiere_synthetique_7;matiere_synthetique_7;matiere_synthetique_11,17.34,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 1}",informatique;design,projet_associatif,salariat,hybride,parcours-igglia
cand-000345,matiere_synthetique_9;matiere_synthetique_7;matiere_synthetique_2,15.76,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",management,,recherche,hybride,parcours-esiia
cand-000559,matiere_synthetique_20,18.12,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 2}",tourisme;design,,fonction_publique,bureau,parcours-igglia
cand-000456,matiere_synthetique_14;matiere_synthetique_9,10.36,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",sante;management;agriculture,,fonction_publique,teletravail,parcours-igglia
cand-000944,matiere_synthetique_5;matiere_synthetique_2,16.37,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 0}",informatique;tourisme,,enseignement,terrain,parcours-igglia
cand-000846,matiere_synthetique_8,13.91,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",management;informatique,,recherche,bureau,parcours-esiia
cand-000378,matiere_synthetique_14;matiere_synthetique_17,15.25,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 4}",tourisme;sante;robotique,,salariat,hybride,parcours-igglia
cand-000158,matiere_synthetique_1;matiere_synthetique_3,15.05,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",management;informatique,,recherche,bureau,parcours-igglia
cand-000400,matiere_synthetique_13;matiere_synthetique_4,15.1,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 1}",sante;finance;tourisme,,enseignement,hybride,parcours-imticia
cand-000173,matiere_synthetique_6;matiere_synthetique_5;matiere_synthetique_13,15.02,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 1}",ecologie;finance;sante,,salariat,bureau,parcours-imticia
cand-000995,matiere_synthetique_20;matiere_synthetique_9;matiere_synthetique_1,17.38,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",informatique;ecologie,projet_personnel_tech,recherche,hybride,parcours-igglia
cand-000628,matiere_synthetique_8,18.52,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 4}",robotique;informatique;sante,projet_personnel_tech;projet_associatif,entrepreneuriat,hybride,parcours-isaia
cand-000541,matiere_synthetique_13;matiere_synthetique_2;matiere_synthetique_3,11.53,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",finance;informatique,,recherche,terrain,parcours-igglia
cand-000773,matiere_synthetique_1;matiere_synthetique_19;matiere_synthetique_7,13.54,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",management;informatique,projet_personnel_tech;projet_associatif,fonction_publique,teletravail,parcours-imticia
cand-000018,matiere_synthetique_17;matiere_synthetique_11,9.7,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",agriculture;sante,,salariat,teletravail,parcours-esiia
cand-000468,matiere_synthetique_5;matiere_synthetique_11,10.61,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",tourisme;informatique,projet_personnel_tech,recherche,bureau,parcours-isaia
cand-000162,matiere_synthetique_5;matiere_synthetique_16,8.46,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",agriculture;ecologie,,entrepreneuriat,terrain,parcours-igglia
cand-000517,matiere_synthetique_1;matiere_synthetique_10;matiere_synthetique_2,17.41,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",sante;tourisme;agriculture,projet_personnel_tech,recherche,bureau,parcours-igglia
cand-000009,matiere_synthetique_20;matiere_synthetique_8,16.05,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 0}",informatique;finance;design,,entrepreneuriat,terrain,parcours-igglia
cand-000905,matiere_synthetique_11,9.68,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 1}",sante;robotique,,fonction_publique,terrain,parcours-igglia
cand-000113,matiere_synthetique_1;matiere_synthetique_10;matiere_synthetique_9,6.61,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 0}",agriculture;design,projet_associatif,recherche,terrain,parcours-esiia
cand-000960,matiere_synthetique_15;matiere_synthetique_18;matiere_synthetique_18,10.3,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",robotique,projet_personnel_tech,entrepreneuriat,terrain,parcours-isaia
cand-000496,matiere_synthetique_20;matiere_synthetique_1,12.28,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",robotique,projet_personnel_tech,entrepreneuriat,teletravail,parcours-esiia
cand-000733,matiere_synthetique_14;matiere_synthetique_9,18.78,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 1}",management;design,,recherche,teletravail,parcours-igglia
cand-000201,matiere_synthetique_18,12.65,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 2}",informatique;agriculture,projet_personnel_tech,enseignement,terrain,parcours-igglia
cand-000337,matiere_synthetique_8;matiere_synthetique_3;matiere_synthetique_6,19.03,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 1}",informatique,,salariat,bureau,parcours-igglia
cand-000678,matiere_synthetique_1;matiere_synthetique_12;matiere_synthetique_18,12.38,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 2}",agriculture,,recherche,hybride,parcours-igglia
cand-000478,matiere_synthetique_2,10.17,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",tourisme,projet_personnel_tech,enseignement,bureau,parcours-igglia
cand-000647,matiere_synthetique_14,10.5,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",management;agriculture,projet_personnel_tech,salariat,terrain,parcours-imticia
cand-000856,matiere_synthetique_19;matiere_synthetique_10;matiere_synthetique_2,13.24,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",design;informatique,projet_personnel_tech,fonction_publique,bureau,parcours-esiia
cand-000150,matiere_synthetique_16;matiere_synthetique_6;matiere_synthetique_2,13.22,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",finance,,entrepreneuriat,bureau,parcours-isaia
cand-000197,matiere_synthetique_10;matiere_synthetique_4;matiere_synthetique_14,9.75,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",finance,,enseignement,teletravail,parcours-igglia
cand-000964,matiere_synthetique_1;matiere_synthetique_3;matiere_synthetique_14,7.71,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 3}",management,,recherche,teletravail,parcours-igglia
cand-000170,matiere_synthetique_7;matiere_synthetique_17,11.04,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",agriculture;design,projet_personnel_tech,recherche,hybride,parcours-igglia
cand-000401,matiere_synthetique_2;matiere_synthetique_5,18.87,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",management;ecologie,,entrepreneuriat,bureau,parcours-esiia
cand-000297,matiere_synthetique_1;matiere_synthetique_9,13.01,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 1}",management,,entrepreneuriat,teletravail,parcours-igglia
cand-000516,matiere_synthetique_2;matiere_synthetique_14,15.91,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",agriculture;informatique;design,,enseignement,terrain,parcours-igglia
cand-000568,matiere_synthetique_20;matiere_synthetique_20;matiere_synthetique_18,12.44,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",management;finance,,fonction_publique,teletravail,parcours-esiia
cand-000485,matiere_synthetique_15;matiere_synthetique_4;matiere_synthetique_19,11.68,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 0}",agriculture;sante,,recherche,terrain,parcours-igglia
cand-000749,matiere_synthetique_18,13.07,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 4}",management,,enseignement,bureau,parcours-igglia
cand-000050,matiere_synthetique_13,16.03,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",ecologie;management,projet_associatif,salariat,teletravail,parcours-igglia
cand-000740,matiere_synthetique_1,15.21,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",informatique;finance;design,projet_associatif,recherche,terrain,parcours-igglia
cand-000231,matiere_synthetique_1;matiere_synthetique_2;matiere_synthetique_3,9.77,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",management;ecologie;sante,,recherche,terrain,parcours-imticia
cand-000467,matiere_synthetique_8,18.72,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",sante;design,projet_associatif,salariat,hybride,parcours-igglia
cand-000195,matiere_synthetique_16;matiere_synthetique_10,17.19,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",robotique;informatique;sante,,recherche,hybride,parcours-esiia
cand-000563,matiere_synthetique_6,8.17,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 4}",tourisme,,fonction_publique,teletravail,parcours-igglia
cand-000364,matiere_synthetique_12,10.01,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 2}",agriculture;design,,enseignement,bureau,parcours-igglia
cand-000216,matiere_synthetique_5;matiere_synthetique_20;matiere_synthetique_20,14.04,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",finance,,enseignement,terrain,parcours-isaia
cand-000069,matiere_synthetique_5;matiere_synthetique_9,13.41,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",design;management,,salariat,bureau,parcours-igglia
cand-000603,matiere_synthetique_10,16.69,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 3}",finance;design;sante,projet_associatif,entrepreneuriat,bureau,parcours-esiia
cand-000511,matiere_synthetique_17;matiere_synthetique_9;matiere_synthetique_7,6.59,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 4}",design;sante,projet_personnel_tech,salariat,teletravail,parcours-esiia
cand-000014,matiere_synthetique_18,15.05,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",finance;design;agriculture,,fonction_publique,teletravail,parcours-igglia
cand-000685,matiere_synthetique_8;matiere_synthetique_9,7.17,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",ecologie;tourisme,,entrepreneuriat,teletravail,parcours-imticia
cand-000677,matiere_synthetique_13;matiere_synthetique_4;matiere_synthetique_16,15.35,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 4}",tourisme;design,,fonction_publique,bureau,parcours-igglia
cand-000827,matiere_synthetique_10;matiere_synthetique_9,16.21,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",management;ecologie;sante,,fonction_publique,bureau,parcours-igglia
cand-000805,matiere_synthetique_12,16.6,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",robotique;tourisme,projet_personnel_tech,salariat,teletravail,parcours-imticia
cand-000323,matiere_synthetique_10;matiere_synthetique_7;matiere_synthetique_1,17.21,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 4}",management;agriculture;informatique,projet_personnel_tech,enseignement,teletravail,parcours-esiia
cand-000555,matiere_synthetique_10;matiere_synthetique_11;matiere_synthetique_12,17.03,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",tourisme;informatique;sante,projet_personnel_tech,recherche,bureau,parcours-esiia
cand-000176,matiere_synthetique_8;matiere_synthetique_10,13.66,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 3}",finance,projet_personnel_tech,fonction_publique,hybride,parcours-esiia
cand-000610,matiere_synthetique_12;matiere_synthetique_11;matiere_synthetique_7,7.31,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 5}",finance;ecologie;sante,projet_personnel_tech,recherche,hybride,parcours-igglia
cand-000057,matiere_synthetique_3;matiere_synthetique_15,15.48,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",management;tourisme;agriculture,,entrepreneuriat,teletravail,parcours-esiia
cand-000945,matiere_synthetique_19,10.74,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 1}",design;informatique;ecologie,,salariat,teletravail,parcours-igglia
cand-000566,matiere_synthetique_12;matiere_synthetique_2;matiere_synthetique_5,14.75,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 2}",sante;robotique,,entrepreneuriat,hybride,parcours-igglia
cand-000657,matiere_synthetique_5;matiere_synthetique_10,8.28,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 3}",design;informatique,,fonction_publique,hybride,parcours-esiia
cand-000283,matiere_synthetique_19,5.1,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",ecologie,,enseignement,hybride,parcours-igglia
cand-000618,matiere_synthetique_1;matiere_synthetique_20,17.74,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 4}",sante;robotique;ecologie,,enseignement,bureau,parcours-esiia
cand-000813,matiere_synthetique_4;matiere_synthetique_7,11.53,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 4}",tourisme,,enseignement,bureau,parcours-igglia
cand-000016,matiere_synthetique_2;matiere_synthetique_4;matiere_synthetique_6,14.76,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 4}",design,,salariat,bureau,parcours-isaia
cand-000168,matiere_synthetique_11;matiere_synthetique_14;matiere_synthetique_20,16.64,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",finance;ecologie;informatique,projet_personnel_tech,enseignement,bureau,parcours-isaia
cand-000791,matiere_synthetique_2,12.39,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",agriculture,projet_personnel_tech,entrepreneuriat,bureau,parcours-imticia
cand-000101,matiere_synthetique_9;matiere_synthetique_7,8.69,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 1}",finance;robotique,,recherche,bureau,parcours-igglia
cand-000020,matiere_synthetique_4,19.03,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",management;robotique;finance,,recherche,teletravail,parcours-igglia
cand-000755,matiere_synthetique_18;matiere_synthetique_12,9.39,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",agriculture;robotique;finance,,enseignement,bureau,parcours-igglia
cand-000229,matiere_synthetique_15;matiere_synthetique_19;matiere_synthetique_15,14.18,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",finance;ecologie,projet_personnel_tech,enseignement,bureau,parcours-esiia
cand-000985,matiere_synthetique_10;matiere_synthetique_13,12.78,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",informatique,,fonction_publique,hybride,parcours-igglia
cand-000602,matiere_synthetique_9,11.61,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 2}",design;agriculture;informatique,projet_associatif,recherche,terrain,parcours-igglia
cand-000821,matiere_synthetique_18;matiere_synthetique_9;matiere_synthetique_7,9.17,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",agriculture,,enseignement,hybride,parcours-esiia
cand-000044,matiere_synthetique_18;matiere_synthetique_2,14.39,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",finance;informatique;ecologie,projet_personnel_tech,recherche,terrain,parcours-esiia
cand-000074,matiere_synthetique_13;matiere_synthetique_12,14.83,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",management;sante;agriculture,projet_personnel_tech;projet_associatif,salariat,terrain,parcours-imticia
cand-000849,matiere_synthetique_6,18.38,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 4}",robotique;sante;ecologie,projet_personnel_tech;projet_associatif,fonction_publique,teletravail,parcours-igglia
cand-000395,matiere_synthetique_3,17.76,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 3}",informatique,,recherche,hybride,parcours-igglia
