id_candidat,matieres_preferees,moyenne_scolaire,competences,centres_interet,projets,preferences_professionnelles,environnement_travail,parcours_cible
cand-000604,matiere_synthetique_8,14.44,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 3}",robotique,,entrepreneuriat,bureau,parcours-esiia
cand-001181,matiere_synthetique_16;matiere_synthetique_5;matiere_synthetique_13,15.57,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 2}",agriculture;robotique;informatique,,fonction_publique,terrain,parcours-esiia
cand-001524,matiere_synthetique_14;matiere_synthetique_3;matiere_synthetique_7,15.57,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",informatique;sante,,enseignement,terrain,parcours-esiia
cand-000408,matiere_synthetique_5;matiere_synthetique_4;matiere_synthetique_12,10.17,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 5}",sante;ecologie,,entrepreneuriat,teletravail,parcours-isaia
cand-001815,matiere_synthetique_2,10.49,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",informatique,projet_personnel_tech;projet_associatif,fonction_publique,bureau,parcours-imticia
cand-001368,matiere_synthetique_5,9.84,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 4}",finance;robotique;informatique,,enseignement,bureau,parcours-isaia
cand-000907,matiere_synthetique_15,14.71,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",agriculture,projet_personnel_tech,fonction_publique,terrain,parcours-esiia
cand-000450,matiere_synthetique_12,17.17,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",management,,salariat,terrain,parcours-imticia
cand-000877,matiere_synthetique_16,13.5,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",ecologie;robotique,,entrepreneuriat,hybride,parcours-imticia
cand-000976,matiere_synthetique_19,12.66,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 1}",informatique;agriculture;management,,enseignement,bureau,parcours-esiia
cand-000811,matiere_synthetique_10;matiere_synthetique_5;matiere_synthetique_3,13.26,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 1}",agriculture;ecologie,,recherche,teletravail,parcours-igglia
cand-000874,matiere_synthetique_19,15.3,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",informatique,,fonction_publique,hybride,parcours-esiia
cand-000023,matiere_synthetique_14,14.08,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 2}",agriculture;finance,,fonction_publique,hybride,parcours-esiia
cand-000323,matiere_synthetique_12;matiere_synthetique_18;matiere_synthetique_6,8.44,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",finance,projet_personnel_tech;projet_associatif,entrepreneuriat,teletravail,parcours-igglia
cand-001905,matiere_synthetique_16,15.57,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 2}",management;tourisme,projet_associatif,salariat,hybride,parcours-igglia
cand-000205,matiere_synthetique_20;matiere_synthetique_8,12.06,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",robotique;agriculture;finance,,salariat,terrain,parcours-igglia
cand-001124,matiere_synthetique_4;matiere_synthetique_20;matiere_synthetique_1,5.49,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 0}",design,,salariat,terrain,parcours-igglia
cand-001127,matiere_synthetique_3;matiere_synthetique_20,14.61,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",ecologie;informatique,projet_personnel_tech,entrepreneuriat,bureau,parcours-imticia
cand-000439,matiere_synthetique_19;matiere_synthetique_1,14.17,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 4}",finance;agriculture;design,projet_personnel_tech,enseignement,hybride,parcours-esiia
cand-000457,matiere_synthetique_3,8.51,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 2}",design,projet_personnel_tech,recherche,hybride,parcours-imticia
cand-000059,matiere_synthetique_4,18.5,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",ecologie,projet_personnel_tech;projet_associatif,enseignement,bureau,parcours-imticia
cand-001856,matiere_synthetique_10;matiere_synthetique_9,10.51,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",management,projet_personnel_tech,salariat,terrain,parcours-igglia
cand-000001,matiere_synthetique_9;matiere_synthetique_1;matiere_synthetique_6,15.52,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",tourisme;informatique;agriculture,projet_associatif,enseignement,bureau,parcours-imticia
cand-001783,matiere_synthetique_6,14.56,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 1}",robotique;management;finance,,enseignement,bureau,parcours-esiia
cand-000897,matiere_synthetique_20;matiere_synthetique_7,14.27,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 0}",tourisme;ecologie;agriculture,,recherche,bureau,parcours-esiia
cand-000085,matiere_synthetique_14,9.44,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 3}",design;ecologie,,entrepreneuriat,teletravail,parcours-esiia
cand-001095,matiere_synthetique_11;matiere_synthetique_4,14.15,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",management;robotique;finance,,salariat,teletravail,parcours-igglia
cand-001009,matiere_synthetique_9,14.54,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 3}",robotique;finance;sante,projet_personnel_tech,recherche,teletravail,parcours-igglia
cand-001087,matiere_synthetique_12,14.36,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",finance;sante;ecologie,projet_personnel_tech,salariat,bureau,parcours-imticia
cand-000070,matiere_synthetique_11;matiere_synthetique_8;matiere_synthetique_11,17.68,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 2}",sante;ecologie,,entrepreneuriat,terrain,parcours-esiia
cand-000839,matiere_synthetique_11,11.58,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 1}",ecologie;sante;finance,,enseignement,bureau,parcours-igglia
cand-000470,matiere_synthetique_15,15.69,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 1}",agriculture,,salariat,teletravail,parcours-esiia
cand-001769,matiere_synthetique_17;matiere_synthetique_13;matiere_synthetique_4,19.66,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 0}",management;agriculture;sante,projet_personnel_tech,entrepreneuriat,hybride,parcours-esiia
cand-001241,matiere_synthetique_3,11.79,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 1}",design;informatique,,entrepreneuriat,teletravail,parcours-esiia
cand-001804,matiere_synthetique_3,12.51,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",design,projet_personnel_tech,fonction_publique,teletravail,parcours-esiia
cand-000784,matiere_synthetique_15,14.93,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 4}",sante;design,,fonction_publique,hybride,parcours-igglia
cand-001874,matiere_synthetique_7,8.52,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 2}",ecologie;sante;tourisme,,enseignement,terrain,parcours-igglia
cand-000062,matiere_synthetique_15;matiere_synthetique_8,12.85,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",finance;management;informatique,projet_associatif,entrepreneuriat,teletravail,parcours-igglia
cand-000941,matiere_synthetique_7,18.4,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",design;management;finance,projet_personnel_tech,entrepreneuriat,teletravail,parcours-imticia
cand-000315,matiere_synthetique_3,8.1,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 1}",sante;design,projet_personnel_tech,salariat,hybride,parcours-igglia
cand-001916,matiere_synthetique_7;matiere_synthetique_11,16.82,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",informatique,,fonction_publique,teletravail,parcours-igglia
cand-000583,matiere_synthetique_18;matiere_synthetique_19;matiere_synthetique_2,15.61,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",ecologie;tourisme,projet_personnel_tech,salariat,teletravail,parcours-esiia
cand-001186,matiere_synthetique_9;matiere_synthetique_13,8.49,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",robotique;agriculture;informatique,projet_personnel_tech,enseignement,terrain,parcours-igglia
cand-000239,matiere_synthetique_4,9.4,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",tourisme;finance,projet_personnel_tech,fonction_publique,teletravail,parcours-imticia
cand-000031,matiere_synthetique_8,11.33,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 2}",tourisme;agriculture,projet_personnel_tech,entrepreneuriat,terrain,parcours-esiia
cand-000785,matiere_synthetique_11;matiere_synthetique_5;matiere_synthetique_9,16.2,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 0}",tourisme,,fonction_publique,teletravail,parcours-esiia
cand-000385,matiere_synthetique_9;matiere_synthetique_20;matiere_synthetique_1,13.06,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 1}",tourisme;agriculture;design,projet_personnel_tech;projet_associatif,fonction_publique,hybride,parcours-esiia
cand-000746,matiere_synthetique_10,13.63,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",agriculture,,entrepreneuriat,hybride,parcours-isaia
cand-001155,matiere_synthetique_12;matiere_synthetique_9,12.86,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 0}",informatique,,recherche,hybride,parcours-igglia
cand-001876,matiere_synthetique_16;matiere_synthetique_15;matiere_synthetique_3,9.72,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 2}",tourisme,,recherche,teletravail,parcours-igglia
cand-000290,matiere_synthetique_5,10.61,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",agriculture;informatique;management,,recherche,bureau,parcours-imticia
cand-001537,matiere_synthetique_8,12.07,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",agriculture;ecologie,projet_associatif,fonction_publique,teletravail,parcours-esiia
cand-001340,matiere_synthetique_6,7.56,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 4}",informatique,projet_personnel_tech,salariat,teletravail,parcours-isaia
cand-000908,matiere_synthetique_14;matiere_synthetique_6;matiere_synthetique_4,16.0,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",sante;robotique;ecologie,,enseignement,bureau,parcours-igglia
cand-001352,matiere_synthetique_16;matiere_synthetique_6;matiere_synthetique_20,17.3,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",design;agriculture,,salariat,teletravail,parcours-imticia
cand-001871,matiere_synthetique_1;matiere_synthetique_1;matiere_synthetique_8,16.77,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",informatique;robotique;management,projet_personnel_tech,entrepreneuriat,teletravail,parcours-isaia
cand-001217,matiere_synthetique_2;matiere_synthetique_15,18.91,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",management;sante,projet_associatif,fonction_publique,hybride,parcours-esiia
cand-000752,matiere_synthetique_6;matiere_synthetique_19,10.03,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 4}",agriculture;design;management,,entrepreneuriat,teletravail,parcours-igglia
cand-001460,matiere_synthetique_8;matiere_synthetique_20,13.75,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 0}",tourisme;finance,,fonction_publique,bureau,parcours-imticia
cand-001385,matiere_synthetique_18;matiere_synthetique_19,9.13,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",robotique;finance;informatique,,recherche,hybride,parcours-imticia
cand-000069,matiere_synthetique_13,7.28,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",design,,enseignement,teletravail,parcours-esiia
cand-000033,matiere_synthetique_14,18.31,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",robotique;finance;sante,,recherche,teletravail,parcours-imticia
cand-000696,matiere_synthetique_4,13.15,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",robotique;design,,enseignement,bureau,parcours-imticia
cand-001316,matiere_synthetique_13,19.65,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",robotique;tourisme,,salariat,teletravail,parcours-isaia
cand-001927,matiere_synthetique_2;matiere_synthetique_14;matiere_synthetique_20,9.73,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",informatique;robotique,,recherche,hybride,parcours-igglia
cand-001097,matiere_synthetique_14;matiere_synthetique_14;matiere_synthetique_19,9.11,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",finance;informatique;design,,salariat,hybride,parcours-igglia
cand-001110,matiere_synthetique_3;matiere_synthetique_2;matiere_synthetique_20,12.32,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 0}",robotique;finance;management,,fonction_publique,hybride,parcours-imticia
cand-000486,matiere_synthetique_17,10.39,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 4}",ecologie;tourisme,projet_personnel_tech,salariat,terrain,parcours-esiia
cand-001642,matiere_synthetique_15;matiere_synthetique_10;matiere_synthetique_9,16.74,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 1}",sante;finance,projet_personnel_tech,recherche,bureau,parcours-igglia
cand-000809,matiere_synthetique_14;matiere_synthetique_16;matiere_synthetique_3,17.54,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 0}",informatique,projet_personnel_tech,recherche,teletravail,parcours-igglia
cand-000838,matiere_synthetique_18;matiere_synthetique_14,14.66,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 4}",agriculture;management;sante,,salariat,teletravail,parcours-esiia
cand-001350,matiere_synthetique_13;matiere_synthetique_11,16.03,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",tourisme;agriculture;design,projet_personnel_tech,salariat,teletravail,parcours-isaia
cand-000938,matiere_synthetique_2;matiere_synthetique_20,16.9,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",robotique;tourisme,projet_personnel_tech,salariat,teletravail,parcours-imticia
cand-001803,matiere_synthetique_10,18.77,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",finance,projet_personnel_tech,enseignement,teletravail,parcours-igglia
cand-000524,matiere_synthetique_19,11.57,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",management,projet_personnel_tech,entrepreneuriat,bureau,parcours-imticia
cand-000388,matiere_synthetique_8;matiere_synthetique_5;matiere_synthetique_16,12.89,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",tourisme;sante;robotique,,fonction_publique,bureau,parcours-esiia
cand-000607,matiere_synthetique_13;matiere_synthetique_20;matiere_synthetique_12,13.07,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 4}",ecologie,,entrepreneuriat,teletravail,parcours-imticia
cand-001903,matiere_synthetique_5;matiere_synthetique_15;matiere_synthetique_17,17.11,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 1}",finance;ecologie,projet_personnel_tech,recherche,hybride,parcours-esiia
cand-001989,matiere_synthetique_20;matiere_synthetique_18;matiere_synthetique_10,13.36,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",tourisme;ecologie;informatique,,recherche,bureau,parcours-imticia
cand-001595,matiere_synthetique_20,11.49,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",robotique;design;tourisme,projet_personnel_tech,entrepreneuriat,bureau,parcours-imticia
cand-000624,matiere_synthetique_10;matiere_synthetique_17,12.97,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",robotique;finance,,entrepreneuriat,hybride,parcours-esiia
cand-001152,matiere_synthetique_13,10.97,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",tourisme,projet_associatif,recherche,bureau,parcours-imticia
cand-000268,matiere_synthetique_16,15.16,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 2}",design;sante,,fonction_publique,terrain,parcours-esiia
cand-000048,matiere_synthetique_5,10.47,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 2}",finance,,fonction_publique,hybride,parcours-igglia
cand-001154,matiere_synthetique_3;matiere_synthetique_15;matiere_synthetique_16,12.19,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 1}",finance;ecologie;management,projet_associatif,recherche,teletravail,parcours-igglia
cand-000550,matiere_synthetique_5,8.04,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",informatique;tourisme;design,projet_personnel_tech;projet_associatif,recherche,bureau,parcours-imticia
cand-001274,matiere_synthetique_18;matiere_synthetique_7,11.51,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",ecologie,projet_personnel_tech,entrepreneuriat,terrain,parcours-esiia
cand-001517,matiere_synthetique_3,9.54,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 1}",agriculture,,enseignement,bureau,parcours-imticia
cand-000222,matiere_synthetique_8;matiere_synthetique_20;matiere_synthetique_6,16.13,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 0}",sante;management,projet_personnel_tech,salariat,teletravail,parcours-esiia
cand-000792,matiere_synthetique_12;matiere_synthetique_12;matiere_synthetique_13,6.71,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 2}",robotique,,entrepreneuriat,hybride,parcours-igglia
cand-001472,matiere_synthetique_1;matiere_synthetique_1;matiere_synthetique_12,15.41,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 0}",ecologie,projet_personnel_tech;projet_associatif,enseignement,teletravail,parcours-imticia
cand-000341,matiere_synthetique_18;matiere_synthetique_4;matiere_synthetique_10,7.74,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 2}",sante;informatique,projet_personnel_tech,entrepreneuriat,hybride,parcours-igglia
cand-001581,matiere_synthetique_19,14.24,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 1}",tourisme;robotique,projet_personnel_tech,recherche,teletravail,parcours-esiia
cand-000281,matiere_synthetique_17,8.78,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",informatique;ecologie,,salariat,hybride,parcours-igglia
cand-001673,matiere_synthetique_6,14.22,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 1}",management,,recherche,terrain,parcours-igglia
cand-001267,matiere_synthetique_5;matiere_synthetique_2,9.16,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",tourisme,projet_personnel_tech,recherche,terrain,parcours-igglia
cand-000902,matiere_synthetique_3;matiere_synthetique_7,7.85,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 4}",finance;ecologie,,salariat,hybride,parcours-igglia
cand-000720,matiere_synthetique_3,12.77,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",management,,salariat,hybride,parcours-igglia
cand-001500,matiere_synthetique_15,17.05,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",robotique,,enseignement,terrain,parcours-igglia
