id_candidat,matieres_preferees,moyenne_scolaire,competences,centres_interet,projets,preferences_professionnelles,environnement_travail,parcours_cible
cand-000493,matiere_synthetique_1,17.34,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 1}",finance;tourisme;design,,fonction_publique,bureau,parcours-teh
cand-000107,matiere_synthetique_14;matiere_synthetique_20,20.0,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",design,,fonction_publique,teletravail,parcours-aee
cand-001541,matiere_synthetique_8,9.25,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 5}",management;robotique,,enseignement,teletravail,parcours-gca
cand-000376,matiere_synthetique_8;matiere_synthetique_16;matiere_synthetique_20,12.62,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 2}",tourisme;ecologie,projet_associatif,recherche,terrain,parcours-emii
cand-001057,matiere_synthetique_7,9.15,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",tourisme;ecologie,,recherche,terrain,parcours-isaia
cand-001105,matiere_synthetique_12;matiere_synthetique_7;matiere_synthetique_16,14.39,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 2}",agriculture;design;sante,,recherche,teletravail,parcours-pip
cand-000169,matiere_synthetique_14;matiere_synthetique_1,14.86,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 2}",ecologie,,enseignement,hybride,parcours-iaa
cand-000155,matiere_synthetique_16;matiere_synthetique_8,15.63,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",finance;robotique,projet_personnel_tech,recherche,hybride,parcours-caa
cand-000717,matiere_synthetique_1;matiere_synthetique_15;matiere_synthetique_10,15.72,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 4}",ecologie;design,,enseignement,hybride,parcours-emii
cand-001397,matiere_synthetique_8,11.94,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",finance;design;tourisme,,salariat,bureau,parcours-esiia
cand-001735,matiere_synthetique_7,14.9,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 3}",sante,,recherche,teletravail,parcours-esiia
cand-001169,matiere_synthetique_20;matiere_synthetique_3,9.34,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",agriculture,projet_associatif,fonction_publique,bureau,parcours-pip
cand-000600,matiere_synthetique_18;matiere_synthetique_8,12.63,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",management;tourisme,,enseignement,terrain,parcours-iaa
cand-000210,matiere_synthetique_18;matiere_synthetique_20;matiere_synthetique_8,10.94,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 2}",finance;management,projet_personnel_tech,enseignement,bureau,parcours-aee
cand-001194,matiere_synthetique_6;matiere_synthetique_14;matiere_synthetique_5,12.72,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",informatique;design,projet_personnel_tech,entrepreneuriat,bureau,parcours-emp
cand-001715,matiere_synthetique_17,8.5,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 0}",robotique,projet_associatif,salariat,terrain,parcours-esiia
cand-001572,matiere_synthetique_15,11.73,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",ecologie;agriculture;finance,projet_associatif,salariat,hybride,parcours-esiia
cand-000393,matiere_synthetique_10;matiere_synthetique_12;matiere_synthetique_15,7.04,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",sante;finance,,recherche,hybride,parcours-gca
cand-000028,matiere_synthetique_8,15.92,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 0}",management;finance;ecologie,,fonction_publique,hybride,parcours-esiia
cand-000449,matiere_synthetique_7;matiere_synthetique_12;matiere_synthetique_13,12.85,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 2}",tourisme,,enseignement,terrain,parcours-pip
cand-000702,matiere_synthetique_15,16.14,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 4}",design,projet_personnel_tech,salariat,hybride,parcours-imticia
cand-001361,matiere_synthetique_11;matiere_synthetique_13,6.61,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",design;sante,projet_personnel_tech,enseignement,hybride,parcours-teh
cand-001428,matiere_synthetique_15,17.76,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",robotique;ecologie,,enseignement,terrain,parcours-emii
cand-001555,matiere_synthetique_6;matiere_synthetique_7,9.7,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 4}",sante;management,,salariat,hybride,parcours-emii
cand-001893,matiere_synthetique_10;matiere_synthetique_16;matiere_synthetique_10,10.28,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 1}",tourisme;robotique;agriculture,,fonction_publique,bureau,parcours-pip
cand-001645,matiere_synthetique_16;matiere_synthetique_16,3.67,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 1}",management;informatique;ecologie,,enseignement,terrain,parcours-gca
cand-001553,matiere_synthetique_1,18.06,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",finance,projet_personnel_tech,entrepreneuriat,terrain,parcours-esiia
cand-001157,matiere_synthetique_20;matiere_synthetique_15,9.72,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 3}",ecologie;tourisme;sante,,enseignement,bureau,parcours-gca
cand-000175,matiere_synthetique_3,8.76,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 3}",agriculture;finance;tourisme,,fonction_publique,hybride,parcours-imticia
cand-000617,matiere_synthetique_14,17.12,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",management;finance,,fonction_publique,hybride,parcours-imticia
cand-001653,matiere_synthetique_5;matiere_synthetique_18,12.43,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",informatique;robotique;management,,recherche,bureau,parcours-dtja
cand-000354,matiere_synthetique_10,10.02,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 0}",design,projet_personnel_tech,fonction_publique,terrain,parcours-emii
cand-000496,matiere_synthetique_9;matiere_synthetique_17,11.3,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 0}",design;tourisme;ecologie,,enseignement,teletravail,parcours-caa
cand-001431,matiere_synthetique_7;matiere_synthetique_1,9.32,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",finance;robotique;ecologie,projet_personnel_tech,enseignement,teletravail,parcours-emp
cand-001259,matiere_synthetique_7;matiere_synthetique_8;matiere_synthetique_8,11.84,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 3}",finance;design,projet_associatif,salariat,teletravail,parcours-caa
cand-000794,matiere_synthetique_13;matiere_synthetique_14;matiere_synthetique_7,17.87,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 1}",ecologie;tourisme,,salariat,bureau,parcours-gca
cand-001936,matiere_synthetique_19;matiere_synthetique_5;matiere_synthetique_1,9.82,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 1}",finance;ecologie,projet_associatif,salariat,terrain,parcours-icmp
cand-001537,matiere_synthetique_2,16.31,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",sante,,recherche,bureau,parcours-igglia
cand-000766,matiere_synthetique_7;matiere_synthetique_18;matiere_synthetique_13,7.57,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 1}",agriculture,projet_personnel_tech,recherche,teletravail,parcours-dtja
cand-001228,matiere_synthetique_4;matiere_synthetique_13,8.4,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 1}",sante,,recherche,teletravail,parcours-tee
cand-000138,matiere_synthetique_9;matiere_synthetique_18;matiere_synthetique_17,14.34,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",design,,entrepreneuriat,teletravail,parcours-icmp
cand-001701,matiere_synthetique_8,13.01,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",robotique,projet_associatif,entrepreneuriat,terrain,parcours-icmp
cand-001879,matiere_synthetique_13;matiere_synthetique_14,13.7,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 3}",ecologie,,salariat,terrain,parcours-pip
cand-000793,matiere_synthetique_9,9.29,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 4}",tourisme;ecologie,,enseignement,hybride,parcours-tee
cand-001358,matiere_synthetique_3,17.49,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",sante;design;robotique,,enseignement,bureau,parcours-imticia
cand-001102,matiere_synthetique_1;matiere_synthetique_14;matiere_synthetique_3,19.42,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 4}",tourisme;finance;management,,entrepreneuriat,hybride,parcours-esiia
cand-001465,matiere_synthetique_6,12.06,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",ecologie;robotique,projet_personnel_tech,entrepreneuriat,hybride,parcours-dtja
cand-001003,matiere_synthetique_3,17.8,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",agriculture;ecologie;design,projet_personnel_tech,enseignement,terrain,parcours-caa
cand-001919,matiere_synthetique_4;matiere_synthetique_10,12.07,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",ecologie,,recherche,terrain,parcours-isaia
cand-000086,matiere_synthetique_1,11.81,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",sante,,entrepreneuriat,terrain,parcours-emii
cand-001298,matiere_synthetique_15,17.61,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 3}",design;finance;robotique,,salariat,terrain,parcours-pip
cand-001492,matiere_synthetique_9;matiere_synthetique_17,10.8,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 3}",management;finance;robotique,projet_personnel_tech,fonction_publique,bureau,parcours-iaa
cand-000608,matiere_synthetique_12;matiere_synthetique_2,9.94,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 4}",robotique;tourisme;agriculture,,salariat,terrain,parcours-dtja
cand-001416,matiere_synthetique_10;matiere_synthetique_3;matiere_synthetique_3,20.0,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 2}",agriculture;design;informatique,projet_associatif,entrepreneuriat,hybride,parcours-emp
cand-001935,matiere_synthetique_18;matiere_synthetique_16;matiere_synthetique_3,19.25,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",informatique;robotique;tourisme,,recherche,bureau,parcours-isaia
cand-001816,matiere_synthetique_4;matiere_synthetique_14;matiere_synthetique_9,9.11,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",finance;ecologie,projet_personnel_tech,entrepreneuriat,hybride,parcours-emp
cand-001045,matiere_synthetique_14;matiere_synthetique_18,19.5,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",design,projet_personnel_tech,recherche,teletravail,parcours-dtja
cand-000917,matiere_synthetique_16;matiere_synthetique_6;matiere_synthetique_16,12.33,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",management;sante,,enseignement,teletravail,parcours-igglia
cand-000342,matiere_synthetique_19,6.95,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",ecologie;agriculture;tourisme,,enseignement,terrain,parcours-igglia
cand-000060,matiere_synthetique_18,13.48,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",robotique;ecologie;sante,projet_personnel_tech,entrepreneuriat,hybride,parcours-teh
cand-001848,matiere_synthetique_3;matiere_synthetique_15;matiere_synthetique_15,11.83,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",sante;ecologie;design,,entrepreneuriat,bureau,parcours-emp
cand-000301,matiere_synthetique_1;matiere_synthetique_18;matiere_synthetique_16,7.3,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",management;agriculture,,entrepreneuriat,terrain,parcours-caa
cand-000297,matiere_synthetique_6;matiere_synthetique_8;matiere_synthetique_4,13.26,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",sante;management;finance,,enseignement,bureau,parcours-isaia
cand-001233,matiere_synthetique_7,17.23,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 5}",ecologie;design;agriculture,,entrepreneuriat,terrain,parcours-imticia
cand-000879,matiere_synthetique_1;matiere_synthetique_8,12.15,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",informatique;robotique,,enseignement,teletravail,parcours-imticia
cand-001876,matiere_synthetique_13,16.56,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",robotique;design;sante,,entrepreneuriat,bureau,parcours-esiia
cand-001923,matiere_synthetique_7,11.78,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",informatique,,recherche,hybride,parcours-igglia
cand-001579,matiere_synthetique_6;matiere_synthetique_16;matiere_synthetique_9,15.35,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",agriculture;informatique;management,,entrepreneuriat,hybride,parcours-esiia
cand-001805,matiere_synthetique_1,13.59,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 2}",finance;ecologie;robotique,,salariat,bureau,parcours-pip
cand-000106,matiere_synthetique_4;matiere_synthetique_9,15.43,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 4}",management,,fonction_publique,terrain,parcours-igglia
cand-000860,matiere_synthetique_19;matiere_synthetique_2,15.62,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",finance;informatique,projet_associatif,entrepreneuriat,terrain,parcours-tee
cand-000538,matiere_synthetique_10;matiere_synthetique_17;matiere_synthetique_20,17.87,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",tourisme;sante,,entrepreneuriat,teletravail,parcours-imticia
cand-000253,matiere_synthetique_8;matiere_synthetique_10;matiere_synthetique_3,16.94,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",ecologie,projet_associatif,recherche,hybride,parcours-imticia
cand-001789,matiere_synthetique_20,16.42,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 2}",robotique;tourisme,,recherche,terrain,parcours-pip
cand-001522,matiere_synthetique_12;matiere_synthetique_17;matiere_synthetique_16,9.71,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 4}",ecologie;management,,fonction_publique,hybride,parcours-gca
cand-001930,matiere_synthetique_9;matiere_synthetique_6,8.99,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 3}",management,projet_personnel_tech,salariat,hybride,parcours-emp
cand-001496,matiere_synthetique_13;matiere_synthetique_2,9.46,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 3}",robotique,projet_personnel_tech;projet_associatif,salariat,teletravail,parcours-esiia
cand-001560,matiere_synthetique_2,6.75,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 2}",agriculture;management,projet_personnel_tech,fonction_publique,bureau,parcours-pip
cand-000990,matiere_synthetique_17;matiere_synthetique_15;matiere_synthetique_12,7.45,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",informatique;tourisme,,entrepreneuriat,terrain,parcours-tee
cand-000946,matiere_synthetique_14;matiere_synthetique_18;matiere_synthetique_16,7.26,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",finance;sante,,recherche,terrain,parcours-fic
cand-000872,matiere_synthetique_5;matiere_synthetique_12,14.58,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 0}",finance,,entrepreneuriat,bureau,parcours-caa
cand-001141,matiere_synthetique_7;matiere_synthetique_9,16.27,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",design;robotique;management,projet_personnel_tech,salariat,terrain,parcours-emp
cand-000142,matiere_synthetique_4;matiere_synthetique_1,12.03,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",sante,,entrepreneuriat,bureau,parcours-fic
cand-000833,matiere_synthetique_20,8.85,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",design;finance;agriculture,projet_associatif,salariat,bureau,parcours-isaia
cand-000592,matiere_synthetique_19;matiere_synthetique_10;matiere_synthetique_17,15.8,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 1}",management;robotique,,salariat,teletravail,parcours-aee
cand-000118,matiere_synthetique_16;matiere_synthetique_16;matiere_synthetique_7,12.98,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",informatique,projet_personnel_tech,fonction_publique,hybride,parcours-emp
cand-001998,matiere_synthetique_3;matiere_synthetique_18,17.47,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",tourisme,projet_associatif,recherche,hybride,parcours-iaa
cand-001839,matiere_synthetique_10,10.01,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",management;robotique;tourisme,projet_personnel_tech;projet_associatif,enseignement,teletravail,parcours-dtja
cand-000323,matiere_synthetique_16;matiere_synthetique_12;matiere_synthetique_10,17.02,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",tourisme;ecologie;design,,recherche,bureau,parcours-dtja
cand-000075,matiere_synthetique_12;matiere_synthetique_3;matiere_synthetique_18,10.43,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",robotique;ecologie,,recherche,bureau,parcours-fic
cand-001043,matiere_synthetique_4,15.02,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",finance;ecologie,,entrepreneuriat,terrain,parcours-gca
cand-000485,matiere_synthetique_8,10.02,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",finance,,fonction_publique,teletravail,parcours-emii
cand-000378,matiere_synthetique_19;matiere_synthetique_5;matiere_synthetique_13,14.02,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 1}",management;robotique;informatique,projet_personnel_tech,entrepreneuriat,teletravail,parcours-emp
cand-000778,matiere_synthetique_9;matiere_synthetique_19;matiere_synthetique_2,11.04,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",sante;design;robotique,,salariat,hybride,parcours-aee
cand-001561,matiere_synthetique_12,14.55,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 3}",tourisme;finance;robotique,,entrepreneuriat,hybride,parcours-icmp
cand-001238,matiere_synthetique_9,10.05,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 3}",tourisme,projet_personnel_tech,enseignement,bureau,parcours-icmp
cand-000234,matiere_synthetique_4;matiere_synthetique_8,9.56,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",agriculture;informatique;finance,,fonction_publique,hybride,parcours-isaia
cand-001986,matiere_synthetique_1;matiere_synthetique_14,13.65,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",ecologie;design;informatique,projet_personnel_tech,fonction_publique,bureau,parcours-teh
cand-001422,matiere_synthetique_3;matiere_synthetique_4,15.66,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 3}",robotique,projet_personnel_tech,enseignement,hybride,parcours-icmp
